Product ID,Product,Product Name,Service Tier,Unit Price,Loan Term (Years),Profit
PRD-1275,Credit Cards,Credit Cards,VIP,7.715966666666667,10,2.31479
PRD-1276,Money Transfers,Credit Cards,Standard,0.9087000000000001,1,0.27261
PRD-1277,Money Transfers,Loans,Premium,8.266633333333333,5,2.47999
PRD-1278,Money Transfers,Money Transfers,VIP,0.8091666666666667,1,0.24275
PRD-1279,Money Transfers,Credit Cards,VIP,11.65553333333333,10,3.49666
PRD-1280,Credit Cards,Loans,VIP,3.854466666666667,3,1.15634
PRD-1281,Loans,Credit Cards,VIP,6.845666666666667,5,2.0537
PRD-1282,Investments,Credit Cards,Standard,1.2263,1,0.36789
PRD-1283,Investments,Credit Cards,Premium,0.6764333333333333,1,0.20293
PRD-1284,Loans,Investments,Premium,4.965633333333334,5,1.48969
PRD-1285,Credit Cards,Loans,VIP,3.553133333333334,3,1.06594
PRD-1286,Investments,Credit Cards,Premium,2.2636,3,0.67908
PRD-1287,Loans,Loans,Standard,3.051866666666667,3,0.91556
PRD-1288,Credit Cards,Loans,Premium,6.998700000000001,10,2.09961
PRD-1289,Investments,Money Transfers,Standard,0.7452333333333333,1,0.22357
PRD-1290,Money Transfers,Loans,Standard,1.0636,1,0.31908
PRD-1291,Money Transfers,Credit Cards,Premium,0.7993666666666667,1,0.23981
PRD-1292,Credit Cards,Loans,Standard,12.34206666666667,10,3.70262
PRD-1293,Money Transfers,Money Transfers,Standard,1.356133333333333,1,0.40684
PRD-1294,Credit Cards,Investments,Standard,14.67253333333334,10,4.40176
PRD-1295,Loans,Investments,Standard,2.600466666666667,3,0.78014
PRD-1296,Loans,Money Transfers,VIP,4.170733333333334,5,1.25122
PRD-1297,Investments,Credit Cards,Premium,0.7712333333333333,1,0.23137
PRD-1298,Credit Cards,Credit Cards,VIP,1.3031,1,0.39093
PRD-1299,Investments,Credit Cards,Standard,4.119433333333333,3,1.23583
PRD-1300,Investments,Loans,Premium,3.491266666666667,5,1.04738
PRD-1301,Loans,Investments,Standard,16.0288,10,4.80864
PRD-1302,Investments,Credit Cards,Premium,3.5932,5,1.07796
PRD-1303,Money Transfers,Investments,VIP,3.6239,3,1.08717
PRD-1304,Investments,Money Transfers,Premium,4.127166666666668,3,1.23815
PRD-1305,Credit Cards,Investments,Standard,7.688166666666667,5,2.30645
PRD-1306,Money Transfers,Credit Cards,Premium,13.80753333333334,10,4.14226
PRD-1307,Loans,Investments,Premium,14.68393333333333,10,4.40518
PRD-1308,Credit Cards,Money Transfers,VIP,1.006133333333333,1,0.30184
PRD-1309,Money Transfers,Investments,Standard,14.81493333333334,10,4.44448
PRD-1310,Credit Cards,Loans,Premium,3.733900000000001,5,1.12017
PRD-1311,Money Transfers,Money Transfers,VIP,4.684433333333334,3,1.40533
PRD-1312,Credit Cards,Loans,Premium,1.214266666666667,1,0.36428
PRD-1313,Credit Cards,Loans,Standard,1.483966666666667,1,0.44519
PRD-1314,Money Transfers,Credit Cards,Premium,3.356966666666667,3,1.00709
PRD-1315,Loans,Credit Cards,Premium,13.10243333333333,10,3.93073
PRD-1316,Loans,Money Transfers,Premium,3.5792,3,1.07376
PRD-1317,Credit Cards,Credit Cards,Premium,13.98256666666667,10,4.19477
PRD-1318,Credit Cards,Investments,Standard,2.2449,3,0.67347
PRD-1319,Loans,Money Transfers,VIP,3.6351,5,1.09053
PRD-1320,Loans,Credit Cards,VIP,9.1377,10,2.74131
PRD-1321,Investments,Credit Cards,Premium,4.131066666666666,5,1.23932
PRD-1322,Loans,Investments,Standard,1.538466666666667,1,0.46154
PRD-1323,Credit Cards,Loans,Standard,2.657633333333334,3,0.79729
PRD-1324,Money Transfers,Investments,Standard,1.642533333333333,1,0.49276
PRD-1325,Loans,Loans,Standard,1.003566666666667,1,0.30107
PRD-1326,Investments,Credit Cards,Standard,0.8488,1,0.25464
PRD-1327,Investments,Loans,Standard,1.456366666666667,1,0.43691
PRD-1328,Investments,Loans,Premium,3.976133333333333,3,1.19284
PRD-1329,Money Transfers,Credit Cards,VIP,1.164866666666667,1,0.34946
PRD-1330,Loans,Money Transfers,VIP,3.666100000000001,3,1.09983
PRD-1331,Loans,Investments,Premium,4.1576,3,1.24728
PRD-1332,Loans,Credit Cards,VIP,4.475600000000001,5,1.34268
PRD-1333,Money Transfers,Investments,Standard,16.63,10,4.989
PRD-1334,Money Transfers,Investments,Standard,16.4146,10,4.92438
PRD-1335,Credit Cards,Loans,VIP,3.950966666666667,3,1.18529
PRD-1336,Investments,Credit Cards,Standard,4.331033333333333,5,1.29931
PRD-1337,Investments,Money Transfers,Standard,4.0407,3,1.21221
PRD-1338,Loans,Investments,VIP,2.2166,3,0.66498
PRD-1339,Money Transfers,Investments,Premium,2.091966666666667,3,0.62759
PRD-1340,Money Transfers,Money Transfers,VIP,4.621733333333333,5,1.38652
PRD-1341,Loans,Investments,VIP,11.2929,10,3.38787
PRD-1342,Loans,Credit Cards,VIP,7.674700000000001,5,2.30241
PRD-1343,Credit Cards,Money Transfers,VIP,1.393833333333333,1,0.41815
PRD-1344,Investments,Credit Cards,Premium,7.046866666666666,5,2.11406
PRD-1345,Investments,Money Transfers,Premium,5.4608,5,1.63824
PRD-1346,Investments,Investments,Standard,5.063,5,1.5189
PRD-1347,Credit Cards,Money Transfers,Standard,5.188533333333333,5,1.55656
PRD-1348,Loans,Credit Cards,VIP,16.54316666666667,10,4.96295
PRD-1349,Loans,Money Transfers,Standard,0.7067666666666667,1,0.21203
PRD-1350,Investments,Investments,Premium,15.33696666666667,10,4.60109
PRD-1351,Investments,Loans,Standard,12.45343333333333,10,3.73603
PRD-1352,Credit Cards,Investments,Standard,5.526400000000001,5,1.65792
PRD-1353,Money Transfers,Investments,Standard,4.175766666666666,3,1.25273
PRD-1354,Money Transfers,Loans,VIP,3.46,3,1.038
PRD-1355,Investments,Money Transfers,Standard,15.4009,10,4.62027
PRD-1356,Credit Cards,Investments,Premium,15.6737,10,4.70211
PRD-1357,Investments,Loans,Premium,5.441933333333333,5,1.63258
PRD-1358,Money Transfers,Credit Cards,Premium,9.434933333333333,10,2.83048
PRD-1359,Investments,Loans,Premium,6.295100000000001,5,1.88853
PRD-1360,Money Transfers,Investments,Standard,4.7371,3,1.42113
PRD-1361,Money Transfers,Credit Cards,VIP,2.632,3,0.7896
PRD-1362,Money Transfers,Investments,Premium,1.289633333333333,1,0.38689
PRD-1363,Loans,Loans,Premium,3.894666666666667,3,1.1684
PRD-1364,Loans,Credit Cards,VIP,13.9978,10,4.19934
PRD-1365,Investments,Investments,VIP,2.3947,3,0.71841
PRD-1366,Money Transfers,Loans,Premium,6.912466666666667,5,2.07374
PRD-1367,Loans,Credit Cards,Premium,4.7271,3,1.41813
PRD-1368,Investments,Investments,VIP,0.8463333333333334,1,0.2539
PRD-1369,Investments,Loans,Premium,2.712633333333334,3,0.81379
PRD-1370,Investments,Investments,Premium,8.1903,5,2.45709
PRD-1371,Investments,Investments,Standard,4.238233333333334,5,1.27147
PRD-1372,Investments,Investments,VIP,15.21053333333333,10,4.56316
PRD-1373,Credit Cards,Money Transfers,Standard,3.476833333333333,3,1.04305
PRD-1374,Money Transfers,Investments,Standard,4.5695,5,1.37085
PRD-1375,Investments,Credit Cards,VIP,1.5374,1,0.46122
PRD-1376,Credit Cards,Loans,Standard,11.11973333333333,10,3.33592
PRD-1377,Money Transfers,Loans,Premium,1.1815,1,0.35445
PRD-1378,Loans,Money Transfers,Standard,3.0777,3,0.92331
PRD-1379,Investments,Money Transfers,VIP,3.778866666666667,3,1.13366
PRD-1380,Credit Cards,Money Transfers,Premium,2.490566666666667,3,0.74717
PRD-1381,Loans,Investments,Premium,10.57746666666667,10,3.17324
PRD-1382,Credit Cards,Investments,Premium,8.1804,5,2.45412
PRD-1383,Money Transfers,Credit Cards,Premium,9.248000000000001,10,2.7744
PRD-1384,Money Transfers,Loans,Standard,1.3234,1,0.39702
PRD-1385,Loans,Loans,Standard,9.918566666666667,10,2.97557
PRD-1386,Credit Cards,Investments,Premium,1.440133333333333,1,0.43204
PRD-1387,Investments,Loans,VIP,7.9754,10,2.39262
PRD-1388,Investments,Investments,Premium,8.182433333333334,5,2.45473
PRD-1389,Loans,Money Transfers,Standard,1.120466666666667,1,0.33614
PRD-1390,Loans,Investments,Premium,2.708166666666667,3,0.81245
PRD-1391,Loans,Credit Cards,Standard,2.2205,3,0.66615
PRD-1392,Credit Cards,Investments,Premium,8.364233333333333,10,2.50927
PRD-1393,Investments,Investments,VIP,3.559333333333334,3,1.0678
PRD-1394,Investments,Loans,Premium,1.003666666666667,1,0.3011
PRD-1395,Investments,Investments,VIP,4.486666666666667,3,1.346
PRD-1396,Loans,Credit Cards,VIP,5.487766666666667,5,1.64633
PRD-1397,Investments,Investments,Premium,4.5769,5,1.37307
PRD-1398,Money Transfers,Investments,VIP,12.8381,10,3.85143
PRD-1399,Loans,Money Transfers,VIP,1.373433333333334,1,0.41203
PRD-1400,Investments,Investments,Standard,4.168533333333333,5,1.25056
PRD-1401,Credit Cards,Investments,Standard,4.171433333333334,5,1.25143
PRD-1402,Loans,Investments,VIP,0.7033333333333334,1,0.211
PRD-1403,Money Transfers,Credit Cards,Premium,4.209200000000001,3,1.26276
PRD-1404,Money Transfers,Loans,VIP,3.9914,3,1.19742
PRD-1405,Credit Cards,Money Transfers,Premium,11.41296666666667,10,3.42389
PRD-1406,Credit Cards,Money Transfers,Standard,4.532500000000001,3,1.35975
PRD-1407,Loans,Investments,Premium,1.472333333333333,1,0.4417
PRD-1408,Loans,Investments,VIP,6.2601,5,1.87803
PRD-1409,Money Transfers,Loans,VIP,4.6048,3,1.38144
PRD-1410,Credit Cards,Investments,VIP,8.725066666666667,10,2.61752
PRD-1411,Loans,Credit Cards,VIP,2.335766666666667,3,0.70073
PRD-1412,Money Transfers,Loans,VIP,0.9364,1,0.28092
PRD-1413,Credit Cards,Investments,Premium,7.237533333333334,10,2.17126
PRD-1414,Money Transfers,Loans,VIP,3.5935,3,1.07805
PRD-1415,Investments,Money Transfers,Standard,16.03273333333334,10,4.80982
PRD-1416,Credit Cards,Investments,VIP,0.706,1,0.2118
PRD-1417,Loans,Loans,Premium,3.943866666666667,5,1.18316
PRD-1418,Loans,Loans,VIP,1.118866666666667,1,0.33566
PRD-1419,Investments,Investments,VIP,1.600533333333333,1,0.48016
PRD-1420,Credit Cards,Loans,Premium,0.9828333333333333,1,0.29485
PRD-1421,Money Transfers,Investments,VIP,1.1739,1,0.35217
PRD-1422,Loans,Investments,Premium,3.5412,5,1.06236
PRD-1423,Investments,Credit Cards,VIP,4.075033333333334,5,1.22251
PRD-1424,Investments,Credit Cards,Standard,16.53296666666667,10,4.95989
PRD-1425,Credit Cards,Loans,VIP,4.895366666666667,3,1.46861
PRD-1426,Credit Cards,Loans,Premium,3.358033333333333,5,1.00741
PRD-1427,Loans,Loans,Standard,8.0924,5,2.42772
PRD-1428,Investments,Money Transfers,Premium,3.917366666666667,3,1.17521
PRD-1429,Money Transfers,Investments,VIP,7.672933333333334,5,2.30188
PRD-1430,Investments,Investments,Standard,1.1214,1,0.33642
PRD-1431,Money Transfers,Money Transfers,Premium,1.182266666666667,1,0.35468
PRD-1432,Money Transfers,Money Transfers,Standard,3.466533333333333,3,1.03996
PRD-1433,Loans,Loans,Standard,13.3353,10,4.00059
PRD-1434,Investments,Investments,Premium,8.063166666666667,10,2.41895
PRD-1435,Money Transfers,Credit Cards,Standard,2.089933333333333,3,0.62698
PRD-1436,Credit Cards,Credit Cards,Premium,2.9238,3,0.87714
PRD-1437,Money Transfers,Money Transfers,Standard,1.371333333333333,1,0.4114
PRD-1438,Credit Cards,Money Transfers,Standard,8.6852,10,2.60556
PRD-1439,Credit Cards,Investments,Standard,6.7005,5,2.01015
PRD-1440,Investments,Investments,VIP,1.636566666666667,1,0.49097
PRD-1441,Credit Cards,Credit Cards,VIP,2.2817,3,0.68451
PRD-1442,Money Transfers,Investments,Premium,13.3927,10,4.01781
PRD-1443,Credit Cards,Loans,Standard,5.5521,5,1.66563
PRD-1444,Investments,Money Transfers,Premium,7.674033333333334,5,2.30221
PRD-1445,Loans,Credit Cards,VIP,0.8438,1,0.25314
PRD-1446,Money Transfers,Credit Cards,VIP,13.59293333333333,10,4.07788
PRD-1447,Money Transfers,Loans,VIP,15.04783333333333,10,4.51435
PRD-1448,Investments,Investments,VIP,4.833833333333334,3,1.45015
PRD-1449,Investments,Investments,Premium,13.49913333333333,10,4.04974
PRD-1450,Investments,Money Transfers,Standard,11.6384,10,3.49152
PRD-1451,Investments,Loans,Premium,1.2845,1,0.38535
PRD-1452,Money Transfers,Credit Cards,Standard,15.3557,10,4.60671
PRD-1453,Loans,Loans,VIP,6.186366666666666,5,1.85591
PRD-1454,Credit Cards,Credit Cards,Standard,0.6970666666666667,1,0.20912
PRD-1455,Credit Cards,Loans,VIP,1.5976,1,0.47928
PRD-1456,Loans,Investments,Premium,4.068566666666666,3,1.22057
PRD-1457,Loans,Credit Cards,Standard,13.4318,10,4.02954
PRD-1458,Loans,Money Transfers,Premium,2.647033333333333,3,0.79411
PRD-1459,Investments,Loans,VIP,6.627766666666667,5,1.98833
PRD-1460,Money Transfers,Investments,Premium,1.060533333333333,1,0.31816
PRD-1461,Money Transfers,Credit Cards,VIP,1.3179,1,0.39537
PRD-1462,Money Transfers,Investments,VIP,0.7732666666666667,1,0.23198
PRD-1463,Investments,Loans,VIP,6.622566666666667,5,1.98677
PRD-1464,Money Transfers,Money Transfers,Premium,8.330400000000001,5,2.49912
PRD-1465,Investments,Money Transfers,Premium,2.144633333333334,3,0.64339
PRD-1466,Money Transfers,Loans,Standard,4.931533333333333,3,1.47946
PRD-1467,Loans,Credit Cards,Standard,3.220733333333333,3,0.96622
PRD-1468,Credit Cards,Investments,Premium,15.3742,10,4.61226
PRD-1469,Credit Cards,Investments,Premium,1.449066666666667,1,0.43472
PRD-1470,Investments,Credit Cards,Premium,1.233666666666667,1,0.3701
PRD-1471,Money Transfers,Loans,Premium,4.215333333333334,3,1.2646
PRD-1472,Credit Cards,Investments,VIP,1.545166666666667,1,0.46355
PRD-1473,Loans,Investments,VIP,3.212433333333333,3,0.96373
PRD-1474,Loans,Loans,VIP,9.937000000000001,10,2.9811
PRD-1475,Loans,Investments,Premium,13.3426,10,4.00278
PRD-1476,Investments,Credit Cards,VIP,7.372566666666667,5,2.21177
PRD-1477,Investments,Credit Cards,VIP,14.28953333333333,10,4.28686
PRD-1478,Money Transfers,Loans,Standard,4.393433333333333,3,1.31803
PRD-1479,Loans,Loans,Standard,11.0225,10,3.30675
PRD-1480,Money Transfers,Credit Cards,VIP,7.4225,5,2.22675
PRD-1481,Money Transfers,Loans,VIP,0.7868666666666667,1,0.23606
PRD-1482,Loans,Credit Cards,VIP,3.633466666666667,3,1.09004
PRD-1483,Money Transfers,Credit Cards,Premium,0.6724333333333333,1,0.20173
PRD-1484,Credit Cards,Credit Cards,Standard,4.956266666666667,5,1.48688
PRD-1485,Investments,Investments,Standard,5.165633333333334,5,1.54969
PRD-1486,Money Transfers,Loans,Standard,5.3142,5,1.59426
PRD-1487,Loans,Investments,VIP,1.362133333333333,1,0.40864
PRD-1488,Investments,Loans,Premium,1.055233333333333,1,0.31657
PRD-1489,Investments,Money Transfers,Standard,1.115366666666667,1,0.33461
PRD-1490,Money Transfers,Investments,Standard,0.9042,1,0.27126
PRD-1491,Credit Cards,Investments,Premium,5.1996,5,1.55988
PRD-1492,Money Transfers,Investments,VIP,4.469666666666667,5,1.3409
PRD-1493,Credit Cards,Money Transfers,VIP,2.2196,3,0.66588
PRD-1494,Investments,Loans,Standard,3.810333333333333,3,1.1431
PRD-1495,Money Transfers,Money Transfers,Standard,1.334866666666667,1,0.40046
PRD-1496,Loans,Loans,Premium,12.86156666666667,10,3.85847
PRD-1497,Money Transfers,Loans,Standard,11.3016,10,3.39048
PRD-1498,Credit Cards,Loans,Premium,5.232266666666667,5,1.56968
PRD-1499,Credit Cards,Loans,Standard,7.65,5,2.295
PRD-1500,Money Transfers,Loans,Standard,5.928733333333334,5,1.77862
PRD-1501,Credit Cards,Money Transfers,Standard,3.437533333333334,3,1.03126
PRD-1502,Investments,Investments,VIP,2.076933333333333,3,0.62308
PRD-1503,Money Transfers,Money Transfers,Premium,5.039566666666667,5,1.51187
PRD-1504,Credit Cards,Investments,Premium,5.2343,5,1.57029
PRD-1505,Money Transfers,Investments,VIP,5.327433333333333,5,1.59823
PRD-1506,Money Transfers,Credit Cards,VIP,12.4684,10,3.74052
PRD-1507,Loans,Investments,VIP,3.6008,3,1.08024
PRD-1508,Money Transfers,Money Transfers,Premium,12.74573333333333,10,3.82372
PRD-1509,Loans,Credit Cards,Standard,14.3155,10,4.29465
PRD-1510,Credit Cards,Loans,VIP,7.398266666666666,5,2.21948
PRD-1511,Loans,Loans,VIP,6.923933333333333,5,2.07718
PRD-1512,Loans,Investments,VIP,1.6222,1,0.48666
PRD-1513,Loans,Loans,Standard,0.6849000000000001,1,0.20547
PRD-1514,Investments,Loans,Standard,8.624433333333334,10,2.58733
PRD-1515,Loans,Credit Cards,VIP,2.0227,3,0.60681
PRD-1516,Money Transfers,Money Transfers,Standard,6.5707,5,1.97121
PRD-1517,Loans,Loans,VIP,7.8235,5,2.34705
PRD-1518,Money Transfers,Loans,Standard,9.1015,10,2.73045
PRD-1519,Loans,Money Transfers,Premium,1.5937,1,0.47811
PRD-1520,Investments,Credit Cards,Premium,2.1808,3,0.65424
PRD-1521,Credit Cards,Credit Cards,Standard,1.6011,1,0.48033
PRD-1522,Loans,Loans,Premium,1.0183,1,0.30549
PRD-1523,Loans,Investments,Premium,0.7681,1,0.23043
PRD-1524,Investments,Money Transfers,Premium,1.152533333333333,1,0.34576
PRD-1525,Loans,Credit Cards,VIP,4.6172,5,1.38516
PRD-1526,Money Transfers,Loans,Standard,4.757700000000001,5,1.42731
PRD-1527,Loans,Credit Cards,Standard,0.9739666666666668,1,0.29219
PRD-1528,Loans,Loans,Standard,4.409066666666667,3,1.32272
PRD-1529,Credit Cards,Money Transfers,Premium,12.05826666666667,10,3.61748
PRD-1530,Credit Cards,Investments,VIP,2.933933333333334,3,0.88018
PRD-1531,Loans,Money Transfers,Standard,3.831,3,1.1493
PRD-1532,Investments,Credit Cards,Premium,4.148466666666667,3,1.24454
PRD-1533,Credit Cards,Credit Cards,VIP,0.9393,1,0.28179
PRD-1534,Loans,Credit Cards,VIP,5.401066666666667,5,1.62032
PRD-1535,Credit Cards,Investments,Standard,2.365666666666667,3,0.7097
PRD-1536,Loans,Money Transfers,Standard,0.8478000000000001,1,0.25434
PRD-1537,Credit Cards,Loans,Premium,4.043366666666667,3,1.21301
PRD-1538,Credit Cards,Money Transfers,Standard,2.5443,3,0.76329
PRD-1539,Money Transfers,Money Transfers,Premium,1.191833333333333,1,0.35755
PRD-1540,Loans,Investments,VIP,6.878566666666667,5,2.06357
PRD-1541,Loans,Money Transfers,VIP,3.867733333333334,5,1.16032
PRD-1542,Loans,Credit Cards,VIP,12.3398,10,3.70194
PRD-1543,Loans,Investments,VIP,0.9232333333333334,1,0.27697
PRD-1544,Credit Cards,Credit Cards,Standard,16.29593333333333,10,4.88878
PRD-1545,Money Transfers,Credit Cards,Standard,11.50213333333333,10,3.45064
PRD-1546,Money Transfers,Money Transfers,Premium,14.7266,10,4.41798
PRD-1547,Investments,Loans,Premium,6.084466666666667,5,1.82534
PRD-1548,Loans,Money Transfers,Premium,0.7100666666666666,1,0.21302
PRD-1549,Investments,Loans,Premium,12.99816666666667,10,3.89945
PRD-1550,Credit Cards,Investments,Premium,1.618066666666667,1,0.48542
PRD-1551,Investments,Investments,VIP,1.268266666666667,1,0.38048
PRD-1552,Loans,Investments,VIP,7.429266666666667,5,2.22878
PRD-1553,Money Transfers,Credit Cards,VIP,15.50873333333333,10,4.65262
PRD-1554,Money Transfers,Credit Cards,Premium,8.947466666666667,10,2.68424
PRD-1555,Loans,Investments,VIP,0.8787,1,0.26361
PRD-1556,Credit Cards,Money Transfers,VIP,3.832933333333334,3,1.14988
PRD-1557,Loans,Credit Cards,VIP,5.388466666666667,5,1.61654
PRD-1558,Credit Cards,Credit Cards,VIP,7.532633333333334,5,2.25979
PRD-1559,Money Transfers,Money Transfers,Standard,7.833433333333333,5,2.35003
PRD-1560,Credit Cards,Credit Cards,Premium,5.100433333333333,5,1.53013
PRD-1561,Loans,Money Transfers,Premium,9.035366666666667,10,2.71061
PRD-1562,Loans,Loans,Standard,14.47193333333334,10,4.34158
PRD-1563,Loans,Money Transfers,VIP,2.824433333333333,3,0.84733
PRD-1564,Credit Cards,Loans,VIP,7.4464,5,2.23392
PRD-1565,Credit Cards,Credit Cards,VIP,5.452033333333334,5,1.63561
PRD-1566,Credit Cards,Loans,Premium,1.3342,1,0.40026
PRD-1567,Money Transfers,Money Transfers,Premium,7.622033333333333,10,2.28661
PRD-1568,Investments,Loans,Premium,6.452633333333333,5,1.93579
PRD-1569,Investments,Investments,Premium,3.355300000000001,3,1.00659
PRD-1570,Loans,Money Transfers,Premium,3.759833333333333,3,1.12795
PRD-1571,Money Transfers,Money Transfers,Standard,8.3468,10,2.50404
PRD-1572,Credit Cards,Loans,Premium,4.210633333333334,3,1.26319
PRD-1573,Loans,Credit Cards,VIP,4.5884,3,1.37652
PRD-1574,Money Transfers,Credit Cards,Premium,8.834066666666667,10,2.65022
PRD-1575,Loans,Money Transfers,Standard,3.8119,5,1.14357
PRD-1576,Money Transfers,Money Transfers,VIP,3.451533333333334,5,1.03546
PRD-1577,Money Transfers,Loans,Standard,3.9259,3,1.17777
PRD-1578,Investments,Money Transfers,VIP,3.821266666666667,3,1.14638
PRD-1579,Loans,Money Transfers,Premium,6.066833333333333,5,1.82005
PRD-1580,Credit Cards,Credit Cards,Standard,8.986133333333333,10,2.69584
PRD-1581,Investments,Money Transfers,VIP,3.172733333333333,3,0.95182
PRD-1582,Investments,Loans,Premium,1.261133333333333,1,0.37834
PRD-1583,Credit Cards,Money Transfers,VIP,11.63433333333333,10,3.4903
PRD-1584,Money Transfers,Money Transfers,Standard,4.963366666666666,3,1.48901
PRD-1585,Credit Cards,Money Transfers,Standard,2.409333333333334,3,0.7228
PRD-1586,Loans,Investments,Standard,1.3618,1,0.40854
PRD-1587,Credit Cards,Money Transfers,Standard,1.071,1,0.3213
PRD-1588,Money Transfers,Loans,Premium,5.474333333333334,5,1.6423
PRD-1589,Credit Cards,Credit Cards,VIP,13.84263333333334,10,4.15279
PRD-1590,Money Transfers,Credit Cards,Premium,13.59103333333333,10,4.07731
PRD-1591,Money Transfers,Investments,Standard,8.289600000000002,5,2.48688
PRD-1592,Loans,Loans,VIP,7.950600000000001,10,2.38518
PRD-1593,Credit Cards,Credit Cards,Standard,7.707766666666668,10,2.31233
PRD-1594,Credit Cards,Credit Cards,Premium,13.91006666666667,10,4.17302
PRD-1595,Loans,Money Transfers,Premium,12.45053333333333,10,3.73516
PRD-1596,Money Transfers,Money Transfers,Premium,9.408266666666668,10,2.82248
PRD-1597,Credit Cards,Money Transfers,VIP,0.7461,1,0.22383
PRD-1598,Loans,Investments,VIP,7.523233333333334,10,2.25697
PRD-1599,Money Transfers,Money Transfers,Standard,1.560866666666667,1,0.46826
PRD-1600,Loans,Loans,VIP,8.585333333333335,10,2.5756
PRD-1601,Credit Cards,Investments,VIP,4.950200000000001,5,1.48506
PRD-1602,Loans,Credit Cards,Premium,2.679966666666667,3,0.80399
PRD-1603,Investments,Credit Cards,Standard,1.021666666666667,1,0.3065
PRD-1604,Money Transfers,Loans,Premium,7.360900000000001,10,2.20827
PRD-1605,Investments,Loans,Standard,5.928633333333333,5,1.77859
PRD-1606,Investments,Credit Cards,Standard,2.202833333333333,3,0.66085
PRD-1607,Money Transfers,Loans,VIP,1.467033333333333,1,0.44011
PRD-1608,Money Transfers,Loans,Premium,2.701133333333333,3,0.81034
PRD-1609,Loans,Loans,VIP,6.0334,5,1.81002
PRD-1610,Money Transfers,Money Transfers,VIP,1.546733333333333,1,0.46402
PRD-1611,Investments,Credit Cards,VIP,3.952633333333333,3,1.18579
PRD-1612,Investments,Loans,Standard,11.99623333333333,10,3.59887
PRD-1613,Credit Cards,Loans,Premium,0.9910000000000001,1,0.2973
PRD-1614,Money Transfers,Money Transfers,Premium,2.999,3,0.8997
PRD-1615,Investments,Credit Cards,VIP,6.680766666666668,5,2.00423
PRD-1616,Credit Cards,Investments,Standard,8.304033333333335,5,2.49121
PRD-1617,Credit Cards,Credit Cards,Premium,1.3285,1,0.39855
PRD-1618,Loans,Credit Cards,Premium,3.673366666666666,3,1.10201
PRD-1619,Investments,Credit Cards,VIP,1.397333333333334,1,0.4192
PRD-1620,Loans,Money Transfers,Standard,1.131866666666667,1,0.33956
PRD-1621,Investments,Credit Cards,VIP,2.180433333333333,3,0.65413
PRD-1622,Loans,Investments,Premium,3.686900000000001,3,1.10607
PRD-1623,Loans,Loans,Standard,16.24293333333334,10,4.87288
PRD-1624,Money Transfers,Credit Cards,VIP,2.5259,3,0.75777
PRD-1625,Loans,Money Transfers,Premium,6.783366666666668,5,2.03501
PRD-1626,Money Transfers,Credit Cards,VIP,0.8676,1,0.26028
PRD-1627,Credit Cards,Credit Cards,VIP,1.2025,1,0.36075
PRD-1628,Investments,Investments,VIP,3.8167,5,1.14501
PRD-1629,Credit Cards,Investments,Standard,3.3511,3,1.00533
PRD-1630,Investments,Money Transfers,Premium,7.114133333333334,5,2.13424
PRD-1631,Credit Cards,Money Transfers,Premium,5.0712,5,1.52136
PRD-1632,Investments,Money Transfers,Premium,13.3158,10,3.99474
PRD-1633,Loans,Money Transfers,Premium,7.310566666666666,5,2.19317
PRD-1634,Investments,Money Transfers,Standard,1.593833333333333,1,0.47815
PRD-1635,Investments,Loans,VIP,4.506533333333334,5,1.35196
PRD-1636,Credit Cards,Loans,Premium,1.065966666666667,1,0.31979
PRD-1637,Credit Cards,Money Transfers,Standard,0.8190666666666667,1,0.24572
PRD-1638,Credit Cards,Money Transfers,VIP,1.659166666666667,1,0.49775
PRD-1639,Money Transfers,Loans,Standard,4.781,3,1.4343
PRD-1640,Money Transfers,Investments,Standard,12.06623333333333,10,3.61987
PRD-1641,Investments,Loans,Premium,1.5087,1,0.45261
PRD-1642,Investments,Money Transfers,Premium,1.187633333333333,1,0.35629
PRD-1643,Loans,Investments,VIP,3.870766666666667,3,1.16123
PRD-1644,Loans,Money Transfers,VIP,0.7558,1,0.22674
PRD-1645,Investments,Credit Cards,Premium,7.1097,5,2.13291
PRD-1646,Money Transfers,Investments,Standard,3.9719,5,1.19157
PRD-1647,Investments,Money Transfers,Premium,14.92733333333334,10,4.4782
PRD-1648,Loans,Loans,VIP,1.4487,1,0.43461
PRD-1649,Money Transfers,Money Transfers,Standard,4.126233333333333,3,1.23787
PRD-1650,Money Transfers,Loans,Standard,3.514133333333334,5,1.05424
PRD-1651,Loans,Investments,Standard,2.9094,3,0.87282
PRD-1652,Investments,Loans,Premium,2.789333333333333,3,0.8368
PRD-1653,Credit Cards,Investments,Premium,5.134,5,1.5402
PRD-1654,Investments,Money Transfers,VIP,2.262933333333334,3,0.67888
PRD-1655,Investments,Loans,Standard,8.018133333333333,5,2.40544
PRD-1656,Loans,Investments,Standard,3.6614,3,1.09842
PRD-1657,Money Transfers,Investments,Premium,4.860966666666667,5,1.45829
PRD-1658,Loans,Investments,VIP,1.063633333333333,1,0.31909
PRD-1659,Investments,Credit Cards,VIP,11.1387,10,3.34161
PRD-1660,Credit Cards,Investments,Standard,6.3363,5,1.90089
PRD-1661,Credit Cards,Money Transfers,Premium,5.911733333333333,5,1.77352
PRD-1662,Credit Cards,Money Transfers,Standard,15.8606,10,4.75818
